timestamp,deviceID,site,pressure
2022-11-05 03:24:35,59584,Pitipana,9057.14
2022-11-05 03:24:42,60179,Kegalle,525
2022-11-05 03:24:49,60915,Peliyagoda,259
2022-11-05 03:24:56,59584,Pitipana,9057.14
2022-11-05 03:25:03,60241,Hunumulla,546
2022-11-05 03:25:13,60915,Peliyagoda,259
2022-11-05 03:25:20,59584,Pitipana,9225
2022-11-05 03:25:28,60241,Hunumulla,546
2022-11-05 03:25:37,60915,Peliyagoda,259
2022-11-05 03:25:45,59584,Pitipana,9225
2022-11-05 03:25:53,60179,Kegalle,525
2022-11-05 03:26:00,60915,Peliyagoda,259
2022-11-05 03:26:07,59584,Pitipana,9057.14
2022-11-05 03:26:14,60241,Hunumulla,546
2022-11-05 03:26:24,60915,Peliyagoda,259
2022-11-05 03:26:31,59584,Pitipana,9057.14
2022-11-05 03:26:38,60241,Hunumulla,546
2022-11-05 03:26:49,60915,Peliyagoda,259
2022-11-05 03:26:55,59584,Pitipana,9057.14
2022-11-05 03:27:02,60241,Hunumulla,546
2022-11-05 03:27:12,60915,Peliyagoda,259
2022-11-05 03:27:21,59584,Pitipana,9057.14
2022-11-05 03:27:28,60179,Kegalle,525
2022-11-05 03:27:36,60915,Peliyagoda,259
2022-11-05 03:27:43,60241,Hunumulla,546
2022-11-05 03:27:49,59584,Pitipana,9225
2022-11-05 03:27:55,60179,Kegalle,525
2022-11-05 03:28:01,60915,Peliyagoda,258
2022-11-05 03:28:07,59584,Pitipana,9225
2022-11-05 03:28:14,60241,Hunumulla,546
2022-11-05 03:28:23,60915,Peliyagoda,258
2022-11-05 03:28:30,60241,Hunumulla,546
2022-11-05 03:28:37,60179,Kegalle,525
2022-11-05 03:28:43,60210,Midland,282
2022-11-05 03:28:49,60915,Peliyagoda,258
2022-11-05 03:28:55,60241,Hunumulla,546
2022-11-05 03:29:02,59584,Pitipana,9057.14
2022-11-05 03:29:08,60210,Midland,282
2022-11-05 03:29:15,60915,Peliyagoda,258
2022-11-05 03:29:21,60241,Hunumulla,546
2022-11-05 03:29:28,60179,Kegalle,526
2022-11-05 03:29:35,60915,Peliyagoda,258
2022-11-05 03:29:42,60241,Hunumulla,546
2022-11-05 03:29:48,59584,Pitipana,9057.14
2022-11-05 03:29:54,60179,Kegalle,525
2022-11-05 03:30:01,60915,Peliyagoda,258
2022-11-05 03:30:07,60241,Hunumulla,546
2022-11-05 03:30:14,59584,Pitipana,9225
2022-11-05 03:30:20,60210,Midland,282
2022-11-05 03:30:29,60915,Peliyagoda,258
2022-11-05 03:30:37,60241,Hunumulla,546
2022-11-05 03:30:44,60210,Midland,282
2022-11-05 03:30:51,60915,Peliyagoda,258
2022-11-05 03:30:58,60241,Hunumulla,546
2022-11-05 03:31:04,60179,Kegalle,526
2022-11-05 03:31:15,60915,Peliyagoda,258
2022-11-05 03:31:22,60241,Hunumulla,546
2022-11-05 03:31:28,60179,Kegalle,526
2022-11-05 03:31:39,60915,Peliyagoda,258
2022-11-05 03:31:45,60241,Hunumulla,546
2022-11-05 03:31:52,60179,Kegalle,525
2022-11-05 03:32:03,60915,Peliyagoda,258
2022-11-05 03:32:10,60241,Hunumulla,546
2022-11-05 03:32:16,60179,Kegalle,525
2022-11-05 03:32:23,60210,Midland,283
2022-11-05 03:32:29,60915,Peliyagoda,258
2022-11-05 03:32:36,60241,Hunumulla,546
2022-11-05 03:32:43,60179,Kegalle,525
2022-11-05 03:32:51,60915,Peliyagoda,258
2022-11-05 03:32:59,60241,Hunumulla,546
2022-11-05 03:33:06,60179,Kegalle,526
2022-11-05 03:33:14,60915,Peliyagoda,258
2022-11-05 03:33:21,60241,Hunumulla,546
2022-11-05 03:33:27,59584,Pitipana,9225
2022-11-05 03:33:34,60210,Midland,282
2022-11-05 03:33:41,60915,Peliyagoda,258
2022-11-05 03:33:47,60241,Hunumulla,546
2022-11-05 03:33:55,60210,Midland,283
2022-11-05 03:34:02,60915,Peliyagoda,257
2022-11-05 03:34:09,60241,Hunumulla,546
2022-11-05 03:34:16,59584,Pitipana,9057.14
2022-11-05 03:34:23,60210,Midland,283
2022-11-05 03:34:30,60915,Peliyagoda,257
2022-11-05 03:34:37,60241,Hunumulla,546
2022-11-05 03:34:44,60210,Midland,283
2022-11-05 03:34:51,60915,Peliyagoda,257
2022-11-05 03:34:58,60241,Hunumulla,546
2022-11-05 03:35:05,59584,Pitipana,9057.14
2022-11-05 03:35:12,60210,Midland,283
2022-11-05 03:35:18,60915,Peliyagoda,257
2022-11-05 03:35:25,60241,Hunumulla,546
2022-11-05 03:35:31,60210,Midland,283
2022-11-05 03:35:39,60915,Peliyagoda,257
2022-11-05 03:35:46,60241,Hunumulla,546
2022-11-05 03:35:53,59584,Pitipana,9057.14
2022-11-05 03:36:00,60210,Midland,283
2022-11-05 03:36:06,60915,Peliyagoda,257
2022-11-05 03:36:13,60241,Hunumulla,546
2022-11-05 03:36:19,60210,Midland,283
2022-11-05 03:36:26,60179,Kegalle,526
2022-11-05 03:36:33,60915,Peliyagoda,258
2022-11-05 03:36:41,59584,Pitipana,9057.14
2022-11-05 03:36:49,60210,Midland,283
2022-11-05 03:36:56,60915,Peliyagoda,258
2022-11-05 03:37:03,59584,Pitipana,9225
2022-11-05 03:37:09,60210,Midland,283
2022-11-05 03:37:17,60179,Kegalle,526
2022-11-05 03:37:25,60241,Hunumulla,546
2022-11-05 03:37:32,60210,Midland,283
2022-11-05 03:37:39,60179,Kegalle,526
2022-11-05 03:37:45,60915,Peliyagoda,258
2022-11-05 03:37:52,59584,Pitipana,9225
2022-11-05 03:37:58,60210,Midland,283
2022-11-05 03:38:04,60179,Kegalle,525
2022-11-05 03:38:11,60241,Hunumulla,545
2022-11-05 03:38:17,59584,Pitipana,9057.14
2022-11-05 03:38:24,60210,Midland,283
2022-11-05 03:38:30,60915,Peliyagoda,258
2022-11-05 03:38:37,60241,Hunumulla,545
2022-11-05 03:38:43,60210,Midland,283
2022-11-05 03:38:50,60179,Kegalle,526
2022-11-05 03:38:56,60915,Peliyagoda,259
2022-11-05 03:39:03,59584,Pitipana,9225
2022-11-05 03:39:10,60210,Midland,283
2022-11-05 03:39:16,60179,Kegalle,526
2022-11-05 03:39:23,60241,Hunumulla,546
2022-11-05 03:39:30,59584,Pitipana,9225
2022-11-05 03:39:37,60210,Midland,283
2022-11-05 03:39:43,60915,Peliyagoda,258
2022-11-05 03:39:50,60241,Hunumulla,546
2022-11-05 03:39:56,60210,Midland,283
2022-11-05 03:40:02,60179,Kegalle,525
2022-11-05 03:40:09,60241,Hunumulla,546
2022-11-05 03:40:16,59584,Pitipana,9225
2022-11-05 03:40:23,60210,Midland,283
2022-11-05 03:40:29,60915,Peliyagoda,259
2022-11-05 03:40:35,60241,Hunumulla,546
2022-11-05 03:40:42,59584,Pitipana,9057.14
2022-11-05 03:40:48,60210,Midland,283
2022-11-05 03:40:55,60915,Peliyagoda,259
2022-11-05 03:41:02,60241,Hunumulla,545
2022-11-05 03:41:08,60210,Midland,283
2022-11-05 03:41:15,60179,Kegalle,526
2022-11-05 03:41:21,60241,Hunumulla,545
2022-11-05 03:41:28,59584,Pitipana,9057.14
2022-11-05 03:41:34,60210,Midland,283
2022-11-05 03:41:41,60179,Kegalle,526
2022-11-05 03:41:47,60241,Hunumulla,546
2022-11-05 03:41:53,59584,Pitipana,9057.14
2022-11-05 03:42:00,60210,Midland,283
2022-11-05 03:42:06,60915,Peliyagoda,258
2022-11-05 03:42:17,60241,Hunumulla,546
2022-11-05 03:42:24,60210,Midland,283
2022-11-05 03:42:31,60915,Peliyagoda,258
2022-11-05 03:42:37,60241,Hunumulla,546
2022-11-05 03:42:43,59584,Pitipana,9225
2022-11-05 03:42:50,60210,Midland,283
2022-11-05 03:42:56,60241,Hunumulla,546
2022-11-05 03:43:03,59584,Pitipana,9057.14
2022-11-05 03:43:10,60210,Midland,283
2022-11-05 03:43:18,60179,Kegalle,526
2022-11-05 03:43:25,60241,Hunumulla,546
2022-11-05 03:43:31,59584,Pitipana,9225
2022-11-05 03:43:38,60210,Midland,283
2022-11-05 03:43:44,60241,Hunumulla,546
2022-11-05 03:43:51,59584,Pitipana,9225
2022-11-05 03:43:58,60210,Midland,283
2022-11-05 03:44:05,60915,Peliyagoda,258
2022-11-05 03:44:11,60241,Hunumulla,546
2022-11-05 03:44:18,59584,Pitipana,9225
2022-11-05 03:44:24,60210,Midland,283
2022-11-05 03:44:31,60915,Peliyagoda,258
2022-11-05 03:44:38,60241,Hunumulla,546
2022-11-05 03:44:44,59584,Pitipana,9225
2022-11-05 03:44:50,60210,Midland,283
2022-11-05 03:44:57,60241,Hunumulla,546
2022-11-05 03:45:04,59584,Pitipana,9057.14
2022-11-05 03:45:10,60210,Midland,283
2022-11-05 03:45:16,60915,Peliyagoda,258
2022-11-05 03:45:23,60241,Hunumulla,546
2022-11-05 03:45:29,59584,Pitipana,9057.14
2022-11-05 03:45:35,60915,Peliyagoda,258
2022-11-05 03:45:42,60179,Kegalle,526
2022-11-05 03:45:48,60241,Hunumulla,546
2022-11-05 03:45:55,59584,Pitipana,9057.14
2022-11-05 03:46:02,60915,Peliyagoda,258
2022-11-05 03:46:09,60241,Hunumulla,546
2022-11-05 03:46:17,59584,Pitipana,9225
2022-11-05 03:46:23,60915,Peliyagoda,258
2022-11-05 03:46:30,60210,Midland,283
2022-11-05 03:46:37,60241,Hunumulla,546
2022-11-05 03:46:43,59584,Pitipana,9057.14
2022-11-05 03:46:50,60915,Peliyagoda,258
2022-11-05 03:46:57,60241,Hunumulla,546
2022-11-05 03:47:04,59584,Pitipana,9057.14
2022-11-05 03:47:10,60915,Peliyagoda,258
2022-11-05 03:47:17,60210,Midland,283
2022-11-05 03:47:22,60241,Hunumulla,546
2022-11-05 03:47:29,59584,Pitipana,9057.14
2022-11-05 03:47:35,60915,Peliyagoda,258
2022-11-05 03:47:42,60210,Midland,283
2022-11-05 03:47:48,60241,Hunumulla,546
2022-11-05 03:47:55,59584,Pitipana,9225
2022-11-05 03:48:01,60915,Peliyagoda,258
2022-11-05 03:48:08,60241,Hunumulla,546
2022-11-05 03:48:16,59584,Pitipana,9225
2022-11-05 03:48:22,60915,Peliyagoda,258
2022-11-05 03:48:29,60210,Midland,283
2022-11-05 03:48:35,60241,Hunumulla,546
2022-11-05 03:48:41,59584,Pitipana,9057.14
2022-11-05 03:48:48,60915,Peliyagoda,258
2022-11-05 03:48:54,60179,Kegalle,526
2022-11-05 03:49:01,60241,Hunumulla,546
2022-11-05 03:49:08,59584,Pitipana,9057.14
2022-11-05 03:49:15,60915,Peliyagoda,258
2022-11-05 03:49:22,60241,Hunumulla,546
2022-11-05 03:49:28,59584,Pitipana,9057.14
2022-11-05 03:49:34,60915,Peliyagoda,257
2022-11-05 03:49:41,60179,Kegalle,526
2022-11-05 03:49:48,60241,Hunumulla,546
2022-11-05 03:49:54,59584,Pitipana,9057.14
2022-11-05 03:50:01,60915,Peliyagoda,257
2022-11-05 03:50:07,60179,Kegalle,526
2022-11-05 03:50:14,59584,Pitipana,9057.14
2022-11-05 03:50:21,60915,Peliyagoda,257
2022-11-05 03:50:27,60179,Kegalle,526
2022-11-05 03:50:34,60241,Hunumulla,546
2022-11-05 03:50:42,59584,Pitipana,9057.14
2022-11-05 03:50:49,60915,Peliyagoda,257
2022-11-05 03:50:55,60179,Kegalle,526
2022-11-05 03:51:02,59584,Pitipana,9057.14
2022-11-05 03:51:09,60915,Peliyagoda,256
2022-11-05 03:51:17,60179,Kegalle,526
2022-11-05 03:51:23,60241,Hunumulla,546
2022-11-05 03:51:30,59584,Pitipana,9057.14
2022-11-05 03:51:36,60915,Peliyagoda,256
2022-11-05 03:51:42,60179,Kegalle,527
2022-11-05 03:51:51,59584,Pitipana,9057.14
2022-11-05 03:51:57,60915,Peliyagoda,256
2022-11-05 03:52:03,60179,Kegalle,526
2022-11-05 03:52:10,60241,Hunumulla,546
2022-11-05 03:52:17,59584,Pitipana,9057.14
2022-11-05 03:52:24,60915,Peliyagoda,256
2022-11-05 03:52:30,60179,Kegalle,526
2022-11-05 03:52:39,59584,Pitipana,9057.14
2022-11-05 03:52:45,60915,Peliyagoda,256
2022-11-05 03:52:52,60179,Kegalle,527
2022-11-05 03:52:58,60241,Hunumulla,546
2022-11-05 03:53:05,59584,Pitipana,9057.14
2022-11-05 03:53:11,60915,Peliyagoda,256
2022-11-05 03:53:18,60179,Kegalle,527
2022-11-05 03:53:27,59584,Pitipana,9057.14
2022-11-05 03:53:33,60915,Peliyagoda,255
2022-11-05 03:53:40,60179,Kegalle,526
2022-11-05 03:53:46,60210,Midland,283
2022-11-05 03:53:52,59584,Pitipana,9057.14
2022-11-05 03:53:58,60915,Peliyagoda,255
2022-11-05 03:54:04,60179,Kegalle,527
2022-11-05 03:54:10,60241,Hunumulla,546
2022-11-05 03:54:17,59584,Pitipana,9057.14
2022-11-05 03:54:23,60915,Peliyagoda,255
2022-11-05 03:54:29,60179,Kegalle,527
2022-11-05 03:54:40,59584,Pitipana,9057.14
2022-11-05 03:54:46,60915,Peliyagoda,255
2022-11-05 03:54:54,60179,Kegalle,527
2022-11-05 03:55:04,59584,Pitipana,9057.14
2022-11-05 03:55:10,60915,Peliyagoda,254
2022-11-05 03:55:16,60179,Kegalle,527
2022-11-05 03:55:23,60210,Midland,284
2022-11-05 03:55:30,59584,Pitipana,9057.14
2022-11-05 03:55:36,60915,Peliyagoda,254
2022-11-05 03:55:43,60179,Kegalle,527
2022-11-05 03:55:52,59584,Pitipana,9057.14
2022-11-05 03:55:58,60915,Peliyagoda,254
2022-11-05 03:56:05,60179,Kegalle,527
2022-11-05 03:56:16,59584,Pitipana,9057.14
2022-11-05 03:56:22,60915,Peliyagoda,254
2022-11-05 03:56:28,60179,Kegalle,527
2022-11-05 03:56:35,60210,Midland,284
2022-11-05 03:56:41,60915,Peliyagoda,253
2022-11-05 03:56:47,59584,Pitipana,9057.14
2022-11-05 03:56:54,60179,Kegalle,527
2022-11-05 03:57:04,60915,Peliyagoda,253
2022-11-05 03:57:11,59584,Pitipana,9057.14
2022-11-05 03:57:17,60179,Kegalle,527
2022-11-05 03:57:24,60241,Hunumulla,546
2022-11-05 03:57:31,60915,Peliyagoda,253
2022-11-05 03:57:37,59584,Pitipana,9057.14
2022-11-05 03:57:43,60179,Kegalle,527
2022-11-05 03:57:52,60915,Peliyagoda,253
2022-11-05 03:57:58,59584,Pitipana,9057.14
2022-11-05 03:58:05,60179,Kegalle,527
2022-11-05 03:58:12,60241,Hunumulla,546
2022-11-05 03:58:21,60915,Peliyagoda,252
2022-11-05 03:58:28,60179,Kegalle,527
2022-11-05 03:58:34,60241,Hunumulla,546
2022-11-05 03:58:41,60915,Peliyagoda,252
2022-11-05 03:58:47,59584,Pitipana,9057.14
2022-11-05 03:58:54,60179,Kegalle,527
2022-11-05 03:59:00,60241,Hunumulla,546
2022-11-05 03:59:07,60915,Peliyagoda,252
2022-11-05 03:59:13,59584,Pitipana,9057.14
2022-11-05 03:59:20,60179,Kegalle,527
2022-11-05 03:59:28,60915,Peliyagoda,252
2022-11-05 03:59:34,59584,Pitipana,9225
2022-11-05 03:59:40,60179,Kegalle,527
2022-11-05 03:59:46,60241,Hunumulla,546
2022-11-05 03:59:53,60915,Peliyagoda,252
2022-11-05 03:59:59,59584,Pitipana,9057.14
2022-11-05 04:00:06,60179,Kegalle,527
2022-11-05 04:00:12,60210,Midland,285
2022-11-05 04:00:19,60915,Peliyagoda,251
2022-11-05 04:00:27,59584,Pitipana,9057.14
2022-11-05 04:00:34,60179,Kegalle,527
2022-11-05 04:00:41,60915,Peliyagoda,251
2022-11-05 04:00:47,59584,Pitipana,9057.14
2022-11-05 04:00:54,60179,Kegalle,527
2022-11-05 04:01:00,60210,Midland,285
2022-11-05 04:01:07,60915,Peliyagoda,251
2022-11-05 04:01:14,59584,Pitipana,9057.14
2022-11-05 04:01:21,60179,Kegalle,527
2022-11-05 04:01:27,60915,Peliyagoda,251
2022-11-05 04:01:34,59584,Pitipana,9057.14
2022-11-05 04:01:40,60241,Hunumulla,546
2022-11-05 04:01:46,60179,Kegalle,527
2022-11-05 04:01:53,60915,Peliyagoda,251
2022-11-05 04:02:00,59584,Pitipana,9057.14
2022-11-05 04:02:07,60241,Hunumulla,546
2022-11-05 04:02:12,60210,Midland,285
2022-11-05 04:02:19,60915,Peliyagoda,251
2022-11-05 04:02:25,59584,Pitipana,9057.14
2022-11-05 04:02:33,60241,Hunumulla,546
2022-11-05 04:02:39,60915,Peliyagoda,251
2022-11-05 04:02:45,59584,Pitipana,9057.14
2022-11-05 04:02:52,60241,Hunumulla,546
2022-11-05 04:02:59,60179,Kegalle,527
2022-11-05 04:03:05,60915,Peliyagoda,251
2022-11-05 04:03:11,59584,Pitipana,9057.14
2022-11-05 04:03:19,60241,Hunumulla,546
2022-11-05 04:03:26,60210,Midland,285
2022-11-05 04:03:33,60915,Peliyagoda,251
2022-11-05 04:03:40,59584,Pitipana,9057.14
2022-11-05 04:03:46,60241,Hunumulla,546
2022-11-05 04:03:52,60915,Peliyagoda,251
2022-11-05 04:03:59,59584,Pitipana,9057.14
2022-11-05 04:04:05,60241,Hunumulla,546
2022-11-05 04:04:12,60210,Midland,285
2022-11-05 04:04:18,60915,Peliyagoda,251
2022-11-05 04:04:25,59584,Pitipana,9057.14
2022-11-05 04:04:31,60241,Hunumulla,546
2022-11-05 04:04:37,60210,Midland,285
2022-11-05 04:04:44,60915,Peliyagoda,251
2022-11-05 04:04:50,59584,Pitipana,9057.14
2022-11-05 04:04:57,60241,Hunumulla,546
2022-11-05 04:05:04,60210,Midland,285
2022-11-05 04:05:11,59584,Pitipana,9057.14
2022-11-05 04:05:18,60241,Hunumulla,546
2022-11-05 04:05:24,60210,Midland,285
2022-11-05 04:05:31,60915,Peliyagoda,251
2022-11-05 04:05:37,59584,Pitipana,9057.14
2022-11-05 04:05:44,60241,Hunumulla,546
2022-11-05 04:05:50,60210,Midland,285
2022-11-05 04:05:57,60915,Peliyagoda,251
2022-11-05 04:06:04,59584,Pitipana,9057.14
2022-11-05 04:06:11,60179,Kegalle,527
2022-11-05 04:06:17,60915,Peliyagoda,251
2022-11-05 04:06:24,59584,Pitipana,9057.14
2022-11-05 04:06:30,60241,Hunumulla,546
2022-11-05 04:06:37,60210,Midland,285
2022-11-05 04:06:44,60915,Peliyagoda,251
2022-11-05 04:06:51,59584,Pitipana,9057.14
2022-11-05 04:06:59,60241,Hunumulla,546
2022-11-05 04:07:06,60915,Peliyagoda,251
2022-11-05 04:07:12,59584,Pitipana,9057.14
2022-11-05 04:07:19,60241,Hunumulla,546
2022-11-05 04:07:26,60210,Midland,285
2022-11-05 04:07:33,60915,Peliyagoda,251
2022-11-05 04:07:40,59584,Pitipana,9057.14
2022-11-05 04:07:46,60179,Kegalle,527
2022-11-05 04:07:53,60210,Midland,285
2022-11-05 04:08:00,59584,Pitipana,9057.14
2022-11-05 04:08:07,60179,Kegalle,527
2022-11-05 04:08:14,60241,Hunumulla,546
2022-11-05 04:08:20,60915,Peliyagoda,252
2022-11-05 04:08:27,59584,Pitipana,9057.14
2022-11-05 04:08:34,60179,Kegalle,527
2022-11-05 04:08:40,60210,Midland,285
2022-11-05 04:08:47,59584,Pitipana,9057.14
2022-11-05 04:08:53,60179,Kegalle,527
2022-11-05 04:09:00,60241,Hunumulla,545
2022-11-05 04:09:07,60915,Peliyagoda,252
2022-11-05 04:09:14,59584,Pitipana,9057.14
2022-11-05 04:09:20,60179,Kegalle,527
2022-11-05 04:09:27,60241,Hunumulla,546
2022-11-05 04:09:34,59584,Pitipana,9057.14
2022-11-05 04:09:41,60179,Kegalle,527
2022-11-05 04:09:48,60241,Hunumulla,546
2022-11-05 04:09:55,60210,Midland,285
2022-11-05 04:10:01,59584,Pitipana,9057.14
2022-11-05 04:10:08,60179,Kegalle,527
2022-11-05 04:10:15,60241,Hunumulla,546
2022-11-05 04:10:22,59584,Pitipana,9057.14
2022-11-05 04:10:28,60179,Kegalle,527
2022-11-05 04:10:35,60241,Hunumulla,546
2022-11-05 04:10:42,60210,Midland,285
2022-11-05 04:10:49,59584,Pitipana,9057.14
2022-11-05 04:10:56,60179,Kegalle,527
2022-11-05 04:11:03,60241,Hunumulla,546
2022-11-05 04:11:09,59584,Pitipana,9057.14
2022-11-05 04:11:16,60179,Kegalle,527
2022-11-05 04:11:23,60241,Hunumulla,546
2022-11-05 04:11:30,60915,Peliyagoda,253
2022-11-05 04:11:37,59584,Pitipana,9057.14
2022-11-05 04:11:43,60179,Kegalle,527
2022-11-05 04:11:49,60241,Hunumulla,546
2022-11-05 04:11:57,59584,Pitipana,9057.14
2022-11-05 04:12:04,60179,Kegalle,527
2022-11-05 04:12:11,60241,Hunumulla,546
2022-11-05 04:12:19,60915,Peliyagoda,254
2022-11-05 04:12:27,59584,Pitipana,9057.14
2022-11-05 04:12:33,60241,Hunumulla,546
2022-11-05 04:12:41,60915,Peliyagoda,254
2022-11-05 04:12:47,59584,Pitipana,9114.29
2022-11-05 04:12:55,60179,Kegalle,527
2022-11-05 04:13:02,60241,Hunumulla,546
2022-11-05 04:13:10,60210,Midland,285
2022-11-05 04:13:17,59584,Pitipana,9114.29
2022-11-05 04:13:24,60179,Kegalle,527
2022-11-05 04:13:31,60915,Peliyagoda,254
2022-11-05 04:13:38,59584,Pitipana,9114.29
2022-11-05 04:13:45,60179,Kegalle,527
2022-11-05 04:13:52,60241,Hunumulla,546
2022-11-05 04:13:59,59584,Pitipana,9057.14
2022-11-05 04:14:06,60179,Kegalle,527
2022-11-05 04:14:13,60241,Hunumulla,546
2022-11-05 04:14:20,60210,Midland,286
2022-11-05 04:14:27,59584,Pitipana,9057.14
2022-11-05 04:14:34,60179,Kegalle,527
2022-11-05 04:14:42,60915,Peliyagoda,254
2022-11-05 04:14:49,59584,Pitipana,9057.14
2022-11-05 04:14:57,60179,Kegalle,527
2022-11-05 04:15:04,60915,Peliyagoda,255
2022-11-05 04:15:11,60210,Midland,286
2022-11-05 04:15:18,59584,Pitipana,9114.29
2022-11-05 04:15:25,60241,Hunumulla,546
2022-11-05 04:15:32,60210,Midland,285
2022-11-05 04:15:40,59584,Pitipana,9114.29
2022-11-05 04:15:47,60179,Kegalle,527
2022-11-05 04:15:53,60915,Peliyagoda,255
2022-11-05 04:16:00,59584,Pitipana,9057.14
2022-11-05 04:16:07,60179,Kegalle,527
2022-11-05 04:16:15,60241,Hunumulla,545
2022-11-05 04:16:23,60210,Midland,286
2022-11-05 04:16:30,59584,Pitipana,9057.14
2022-11-05 04:16:37,60179,Kegalle,527
2022-11-05 04:16:44,60210,Midland,286
2022-11-05 04:16:50,59584,Pitipana,9057.14
2022-11-05 04:16:57,60179,Kegalle,527
2022-11-05 04:17:03,60915,Peliyagoda,255
2022-11-05 04:17:10,60210,Midland,286
2022-11-05 04:17:17,59584,Pitipana,9114.29
2022-11-05 04:17:24,60241,Hunumulla,546
2022-11-05 04:17:31,60210,Midland,286
2022-11-05 04:17:39,59584,Pitipana,9114.29
2022-11-05 04:17:46,60241,Hunumulla,546
2022-11-05 04:17:52,60915,Peliyagoda,256
2022-11-05 04:17:59,60210,Midland,286
2022-11-05 04:18:05,59584,Pitipana,9114.29
2022-11-05 04:18:12,60241,Hunumulla,545
2022-11-05 04:18:19,60210,Midland,286
2022-11-05 04:18:25,59584,Pitipana,9114.29
2022-11-05 04:18:32,60241,Hunumulla,545
2022-11-05 04:18:38,60179,Kegalle,527
2022-11-05 04:18:45,60210,Midland,286
2022-11-05 04:18:52,59584,Pitipana,9114.29
2022-11-05 04:18:58,60241,Hunumulla,546
2022-11-05 04:19:05,60210,Midland,286
2022-11-05 04:19:13,59584,Pitipana,9114.29
2022-11-05 04:19:20,60241,Hunumulla,546
2022-11-05 04:19:26,60179,Kegalle,527
2022-11-05 04:19:33,60210,Midland,286
2022-11-05 04:19:40,59584,Pitipana,9114.29
2022-11-05 04:19:46,60241,Hunumulla,546
2022-11-05 04:19:53,60179,Kegalle,527
2022-11-05 04:20:00,60210,Midland,286
2022-11-05 04:20:06,59584,Pitipana,9114.29
2022-11-05 04:20:13,60241,Hunumulla,546
2022-11-05 04:20:19,60210,Midland,286
2022-11-05 04:20:26,59584,Pitipana,9114.29
2022-11-05 04:20:33,60241,Hunumulla,546
2022-11-05 04:20:40,60210,Midland,286
2022-11-05 04:20:50,59584,Pitipana,9114.29
2022-11-05 04:20:56,60241,Hunumulla,546
2022-11-05 04:21:03,60179,Kegalle,527
2022-11-05 04:21:12,60210,Midland,286
2022-11-05 04:21:19,59584,Pitipana,9114.29
2022-11-05 04:21:26,60241,Hunumulla,546
2022-11-05 04:21:32,60210,Midland,286
2022-11-05 04:21:39,59584,Pitipana,9114.29
2022-11-05 04:21:46,60241,Hunumulla,546
2022-11-05 04:21:52,60179,Kegalle,527
2022-11-05 04:22:00,60210,Midland,286
2022-11-05 04:22:06,59584,Pitipana,9114.29
2022-11-05 04:22:13,60241,Hunumulla,546
2022-11-05 04:22:20,60210,Midland,286
2022-11-05 04:22:27,59584,Pitipana,9114.29
2022-11-05 04:22:34,60241,Hunumulla,546
2022-11-05 04:22:41,60179,Kegalle,528
2022-11-05 04:22:48,60210,Midland,286
2022-11-05 04:22:55,59584,Pitipana,9114.29
2022-11-05 04:23:02,60179,Kegalle,528
2022-11-05 04:23:09,60210,Midland,286
2022-11-05 04:23:16,59584,Pitipana,9114.29
2022-11-05 04:23:23,60241,Hunumulla,546
2022-11-05 04:23:29,60210,Midland,286
2022-11-05 04:23:40,59584,Pitipana,9114.29
2022-11-05 04:23:46,60915,Peliyagoda,258
2022-11-05 04:23:55,60179,Kegalle,528
2022-11-05 04:24:02,60210,Midland,286
2022-11-05 04:24:08,59584,Pitipana,9114.29
2022-11-05 04:24:14,60179,Kegalle,527
2022-11-05 04:24:21,60210,Midland,286
2022-11-05 04:24:28,59584,Pitipana,9114.29
2022-11-05 04:24:35,60915,Peliyagoda,259
2022-11-05 04:24:42,60210,Midland,286
2022-11-05 04:24:52,60915,Peliyagoda,259
2022-11-05 04:24:58,59584,Pitipana,9114.29
2022-11-05 04:25:05,60179,Kegalle,528
2022-11-05 04:25:11,60210,Midland,286
2022-11-05 04:25:18,60915,Peliyagoda,259
2022-11-05 04:25:25,60241,Hunumulla,546
2022-11-05 04:25:31,60210,Midland,286
2022-11-05 04:25:39,60915,Peliyagoda,259
2022-11-05 04:25:45,60241,Hunumulla,546
2022-11-05 04:25:52,60179,Kegalle,528
2022-11-05 04:25:58,60210,Midland,286
2022-11-05 04:26:04,60915,Peliyagoda,260
2022-11-05 04:26:11,59584,Pitipana,9114.29
2022-11-05 04:26:17,60179,Kegalle,528
2022-11-05 04:26:24,60210,Midland,286
2022-11-05 04:26:30,60915,Peliyagoda,260
2022-11-05 04:26:37,60241,Hunumulla,546
2022-11-05 04:26:45,60210,Midland,286
2022-11-05 04:26:52,60915,Peliyagoda,260
2022-11-05 04:26:58,60241,Hunumulla,546
2022-11-05 04:27:05,60179,Kegalle,528
2022-11-05 04:27:12,60210,Midland,286
2022-11-05 04:27:18,60915,Peliyagoda,260
2022-11-05 04:27:25,60241,Hunumulla,546
2022-11-05 04:27:32,60210,Midland,287
2022-11-05 04:27:39,60915,Peliyagoda,260
2022-11-05 04:27:45,60241,Hunumulla,546
2022-11-05 04:27:51,60179,Kegalle,528
2022-11-05 04:27:57,60210,Midland,286
2022-11-05 04:28:04,60915,Peliyagoda,260
2022-11-05 04:28:10,60241,Hunumulla,546
2022-11-05 04:28:16,60179,Kegalle,528
2022-11-05 04:28:23,60210,Midland,286
2022-11-05 04:28:28,60915,Peliyagoda,260
2022-11-05 04:28:35,60241,Hunumulla,546
