id,timestamp,deviceID,site,pressure
7317,2022-11-05 05:57:03,59584,Pitipana,9342.86
7318,2022-11-05 05:57:10,60241,Hunumulla,546
7319,2022-11-05 05:57:16,60915,Peliyagoda,260
7320,2022-11-05 05:57:22,60210,Midland,292
7321,2022-11-05 05:57:29,59584,Pitipana,9342.86
7322,2022-11-05 05:57:35,60241,Hunumulla,546
7323,2022-11-05 05:57:42,60915,Peliyagoda,261
7324,2022-11-05 05:57:49,60210,Midland,292
7325,2022-11-05 05:57:55,59584,Pitipana,9342.86
7326,2022-11-05 05:58:02,60241,Hunumulla,546
7327,2022-11-05 05:58:08,60210,Midland,292
7328,2022-11-05 05:58:15,59584,Pitipana,9342.86
7329,2022-11-05 05:58:22,60241,Hunumulla,546
7330,2022-11-05 05:58:28,60915,Peliyagoda,261
7331,2022-11-05 05:58:34,60210,Midland,292
7332,2022-11-05 05:58:41,59584,Pitipana,9342.86
7333,2022-11-05 05:58:48,60241,Hunumulla,546
7334,2022-11-05 05:58:55,60915,Peliyagoda,261
7335,2022-11-05 05:59:01,60210,Midland,292
7336,2022-11-05 05:59:10,59584,Pitipana,9342.86
7337,2022-11-05 05:59:17,60915,Peliyagoda,261
7338,2022-11-05 05:59:24,60210,Midland,292
7339,2022-11-05 05:59:31,59584,Pitipana,9400
7340,2022-11-05 05:59:38,60241,Hunumulla,546
7341,2022-11-05 05:59:44,60210,Midland,292
7342,2022-11-05 05:59:52,59584,Pitipana,9342.86
7343,2022-11-05 05:59:58,60241,Hunumulla,546
7344,2022-11-05 06:00:05,60915,Peliyagoda,261
7345,2022-11-05 06:00:12,60210,Midland,292
7346,2022-11-05 06:00:19,59584,Pitipana,9342.86
7347,2022-11-05 06:00:25,60241,Hunumulla,546
7348,2022-11-05 06:00:32,60915,Peliyagoda,262
7349,2022-11-05 06:00:38,60210,Midland,292
7350,2022-11-05 06:00:45,59584,Pitipana,9400
7351,2022-11-05 06:00:52,60179,Kegalle,532
7352,2022-11-05 06:00:58,60210,Midland,292
7353,2022-11-05 06:01:06,59584,Pitipana,9400
7354,2022-11-05 06:01:12,60241,Hunumulla,546
7355,2022-11-05 06:01:19,60915,Peliyagoda,262
7356,2022-11-05 06:01:25,60210,Midland,292
7357,2022-11-05 06:01:32,59584,Pitipana,9400
7358,2022-11-05 06:01:38,60241,Hunumulla,546
7359,2022-11-05 06:01:45,60915,Peliyagoda,262
7360,2022-11-05 06:01:51,60210,Midland,292
7361,2022-11-05 06:01:58,59584,Pitipana,9400
7362,2022-11-05 06:02:05,60179,Kegalle,532
7363,2022-11-05 06:02:12,60210,Midland,292
7364,2022-11-05 06:02:18,59584,Pitipana,9400
7365,2022-11-05 06:02:24,60241,Hunumulla,546
7366,2022-11-05 06:02:31,60915,Peliyagoda,262
7367,2022-11-05 06:02:37,60210,Midland,292
7368,2022-11-05 06:02:43,59584,Pitipana,9400
7369,2022-11-05 06:02:50,60241,Hunumulla,546
7370,2022-11-05 06:02:58,60915,Peliyagoda,262
7371,2022-11-05 06:03:05,60210,Midland,292
7372,2022-11-05 06:03:11,59584,Pitipana,9400
7373,2022-11-05 06:03:17,60915,Peliyagoda,262
7374,2022-11-05 06:03:24,60210,Midland,292
7375,2022-11-05 06:03:30,59584,Pitipana,9400
7376,2022-11-05 06:03:37,60241,Hunumulla,546
7377,2022-11-05 06:03:43,60915,Peliyagoda,262
7378,2022-11-05 06:03:50,60210,Midland,292
7379,2022-11-05 06:03:56,59584,Pitipana,9400
7380,2022-11-05 06:04:03,60241,Hunumulla,546
7381,2022-11-05 06:04:09,60210,Midland,292
7382,2022-11-05 06:04:18,59584,Pitipana,9400
7383,2022-11-05 06:04:24,60241,Hunumulla,546
7384,2022-11-05 06:04:31,60915,Peliyagoda,262
7385,2022-11-05 06:04:37,60210,Midland,292
7386,2022-11-05 06:04:43,59584,Pitipana,9400
7387,2022-11-05 06:04:50,60241,Hunumulla,546
7388,2022-11-05 06:04:57,60210,Midland,292
7389,2022-11-05 06:05:06,59584,Pitipana,9400
7390,2022-11-05 06:05:13,60241,Hunumulla,546
7391,2022-11-05 06:05:19,60915,Peliyagoda,263
7392,2022-11-05 06:05:26,60210,Midland,292
7393,2022-11-05 06:05:32,60241,Hunumulla,546
7394,2022-11-05 06:05:39,60179,Kegalle,532
7395,2022-11-05 06:05:46,60915,Peliyagoda,263
7396,2022-11-05 06:05:55,60210,Midland,292
7397,2022-11-05 06:06:02,60241,Hunumulla,546
7398,2022-11-05 06:06:09,60915,Peliyagoda,263
7399,2022-11-05 06:06:16,60210,Midland,293
7400,2022-11-05 06:06:22,60241,Hunumulla,546
7401,2022-11-05 06:06:29,60179,Kegalle,532
7402,2022-11-05 06:06:36,60915,Peliyagoda,263
7403,2022-11-05 06:06:42,60241,Hunumulla,546
7404,2022-11-05 06:06:48,59584,Pitipana,9400
7405,2022-11-05 06:06:55,60915,Peliyagoda,263
7406,2022-11-05 06:07:02,60210,Midland,292
7407,2022-11-05 06:07:09,60241,Hunumulla,546
7408,2022-11-05 06:07:15,60179,Kegalle,532
7409,2022-11-05 06:07:22,60915,Peliyagoda,263
7410,2022-11-05 06:07:28,60210,Midland,292
7411,2022-11-05 06:07:35,60241,Hunumulla,546
7412,2022-11-05 06:07:42,60179,Kegalle,532
7413,2022-11-05 06:07:48,60915,Peliyagoda,263
7414,2022-11-05 06:07:54,60210,Midland,293
7415,2022-11-05 06:08:02,60241,Hunumulla,546
7416,2022-11-05 06:08:09,60915,Peliyagoda,263
7417,2022-11-05 06:08:15,60210,Midland,292
7418,2022-11-05 06:08:21,60241,Hunumulla,546
7419,2022-11-05 06:08:28,60179,Kegalle,532
7420,2022-11-05 06:08:34,60915,Peliyagoda,263
7421,2022-11-05 06:08:40,60210,Midland,293
7422,2022-11-05 06:08:46,60241,Hunumulla,546
7423,2022-11-05 06:08:53,60179,Kegalle,532
7424,2022-11-05 06:08:59,60915,Peliyagoda,263
7425,2022-11-05 06:09:07,60210,Midland,293
7426,2022-11-05 06:09:14,60241,Hunumulla,546
7427,2022-11-05 06:09:21,60915,Peliyagoda,263
7428,2022-11-05 06:09:29,60210,Midland,293
7429,2022-11-05 06:09:36,60241,Hunumulla,546
7430,2022-11-05 06:09:42,60179,Kegalle,532
7431,2022-11-05 06:09:49,60915,Peliyagoda,263
7432,2022-11-05 06:09:55,60210,Midland,293
7433,2022-11-05 06:10:03,60241,Hunumulla,546
7434,2022-11-05 06:10:11,60915,Peliyagoda,264
7435,2022-11-05 06:10:18,60210,Midland,293
7436,2022-11-05 06:10:25,60241,Hunumulla,546
7437,2022-11-05 06:10:31,60915,Peliyagoda,264
7438,2022-11-05 06:10:37,60210,Midland,293
7439,2022-11-05 06:10:43,60241,Hunumulla,546
7440,2022-11-05 06:10:49,59584,Pitipana,9400
7441,2022-11-05 06:10:56,60915,Peliyagoda,264
7442,2022-11-05 06:11:02,60210,Midland,293
7443,2022-11-05 06:11:08,60241,Hunumulla,546
7444,2022-11-05 06:11:14,59584,Pitipana,9400
7445,2022-11-05 06:11:21,60915,Peliyagoda,264
7446,2022-11-05 06:11:26,60210,Midland,293
7447,2022-11-05 06:11:32,60241,Hunumulla,546
7448,2022-11-05 06:11:39,59584,Pitipana,9400
7449,2022-11-05 06:11:45,60915,Peliyagoda,264
7450,2022-11-05 06:11:51,60210,Midland,293
7451,2022-11-05 06:11:57,60241,Hunumulla,546
7452,2022-11-05 06:12:04,59584,Pitipana,9400
7453,2022-11-05 06:12:13,60915,Peliyagoda,264
7454,2022-11-05 06:12:19,60210,Midland,293
7455,2022-11-05 06:12:26,59584,Pitipana,9400
7456,2022-11-05 06:12:32,60915,Peliyagoda,264
7457,2022-11-05 06:12:38,60210,Midland,293
7458,2022-11-05 06:12:45,60241,Hunumulla,546
7459,2022-11-05 06:12:51,59584,Pitipana,9400
7460,2022-11-05 06:12:57,60915,Peliyagoda,264
7461,2022-11-05 06:13:03,60210,Midland,293
7462,2022-11-05 06:13:09,60241,Hunumulla,546
7463,2022-11-05 06:13:15,59584,Pitipana,9400
7464,2022-11-05 06:13:22,60915,Peliyagoda,263
7465,2022-11-05 06:13:28,60210,Midland,293
7466,2022-11-05 06:13:34,60241,Hunumulla,546
7467,2022-11-05 06:13:41,59584,Pitipana,9400
7468,2022-11-05 06:13:47,60915,Peliyagoda,263
7469,2022-11-05 06:13:53,60210,Midland,293
7470,2022-11-05 06:14:00,60241,Hunumulla,546
7471,2022-11-05 06:14:06,60915,Peliyagoda,263
7472,2022-11-05 06:14:12,60179,Kegalle,532
7473,2022-11-05 06:14:18,60210,Midland,293
7474,2022-11-05 06:14:25,60241,Hunumulla,546
7475,2022-11-05 06:14:31,60915,Peliyagoda,263
7476,2022-11-05 06:14:37,60179,Kegalle,532
7477,2022-11-05 06:14:44,60210,Midland,293
7478,2022-11-05 06:14:51,59584,Pitipana,9400
7479,2022-11-05 06:14:57,60915,Peliyagoda,264
7480,2022-11-05 06:15:04,60241,Hunumulla,546
7481,2022-11-05 06:15:12,60210,Midland,293
7482,2022-11-05 06:15:19,60915,Peliyagoda,264
7483,2022-11-05 06:15:26,60179,Kegalle,533
7484,2022-11-05 06:15:32,60241,Hunumulla,546
7485,2022-11-05 06:15:38,59584,Pitipana,9400
7486,2022-11-05 06:15:44,60915,Peliyagoda,264
7487,2022-11-05 06:15:51,60179,Kegalle,533
7488,2022-11-05 06:15:57,60241,Hunumulla,546
7489,2022-11-05 06:16:03,59584,Pitipana,9400
7490,2022-11-05 06:16:10,60915,Peliyagoda,264
7491,2022-11-05 06:16:16,60241,Hunumulla,546
7492,2022-11-05 06:16:22,60210,Midland,293
7493,2022-11-05 06:16:28,59584,Pitipana,9400
7494,2022-11-05 06:16:35,60179,Kegalle,532
7495,2022-11-05 06:16:42,60241,Hunumulla,546
7496,2022-11-05 06:16:49,60210,Midland,293
7497,2022-11-05 06:16:55,60915,Peliyagoda,264
7498,2022-11-05 06:17:01,60179,Kegalle,533
7499,2022-11-05 06:17:08,60241,Hunumulla,546
7500,2022-11-05 06:17:14,59584,Pitipana,9400
7501,2022-11-05 06:17:21,60915,Peliyagoda,264
7502,2022-11-05 06:17:28,60241,Hunumulla,546
7503,2022-11-05 06:17:36,60210,Midland,293
7504,2022-11-05 06:17:42,59584,Pitipana,9400
7505,2022-11-05 06:17:49,60179,Kegalle,532
7506,2022-11-05 06:17:56,60241,Hunumulla,546
7507,2022-11-05 06:18:05,60210,Midland,293
7508,2022-11-05 06:18:12,60179,Kegalle,532
7509,2022-11-05 06:18:19,60241,Hunumulla,546
7510,2022-11-05 06:18:26,60210,Midland,293
7511,2022-11-05 06:18:32,60915,Peliyagoda,264
7512,2022-11-05 06:18:39,60179,Kegalle,533
7513,2022-11-05 06:18:45,60241,Hunumulla,546
7514,2022-11-05 06:18:52,59584,Pitipana,9400
7515,2022-11-05 06:18:58,60179,Kegalle,532
7516,2022-11-05 06:19:05,60241,Hunumulla,546
7517,2022-11-05 06:19:11,60210,Midland,293
7518,2022-11-05 06:19:18,59584,Pitipana,9400
7519,2022-11-05 06:19:25,60179,Kegalle,533
7520,2022-11-05 06:19:31,60241,Hunumulla,546
7521,2022-11-05 06:19:37,60210,Midland,293
7522,2022-11-05 06:19:43,59584,Pitipana,9400
7523,2022-11-05 06:19:50,60179,Kegalle,533
7524,2022-11-05 06:19:56,60241,Hunumulla,546
7525,2022-11-05 06:20:03,60210,Midland,293
7526,2022-11-05 06:20:10,59584,Pitipana,9457.14
7527,2022-11-05 06:20:17,60241,Hunumulla,546
7528,2022-11-05 06:20:24,60210,Midland,293
7529,2022-11-05 06:20:30,59584,Pitipana,9400
7530,2022-11-05 06:20:37,60179,Kegalle,533
7531,2022-11-05 06:20:44,60241,Hunumulla,546
7532,2022-11-05 06:20:50,60210,Midland,293
7533,2022-11-05 06:20:57,60179,Kegalle,533
7534,2022-11-05 06:21:04,60241,Hunumulla,546
7535,2022-11-05 06:21:10,60210,Midland,293
7536,2022-11-05 06:21:17,59584,Pitipana,9400
7537,2022-11-05 06:21:24,60179,Kegalle,533
7538,2022-11-05 06:21:32,60241,Hunumulla,546
7539,2022-11-05 06:21:40,60210,Midland,293
7540,2022-11-05 06:21:46,60179,Kegalle,533
7541,2022-11-05 06:21:53,60241,Hunumulla,546
7542,2022-11-05 06:22:01,60210,Midland,293
7543,2022-11-05 06:22:07,59584,Pitipana,9400
7544,2022-11-05 06:22:14,60179,Kegalle,533
7545,2022-11-05 06:22:21,60241,Hunumulla,546
7546,2022-11-05 06:22:28,60210,Midland,293
7547,2022-11-05 06:22:35,60179,Kegalle,533
7548,2022-11-05 06:22:42,60241,Hunumulla,546
7549,2022-11-05 06:22:48,60210,Midland,293
7550,2022-11-05 06:22:55,60915,Peliyagoda,265
7551,2022-11-05 06:23:02,60179,Kegalle,533
7552,2022-11-05 06:23:09,60241,Hunumulla,546
7553,2022-11-05 06:23:15,60210,Midland,293
7554,2022-11-05 06:23:22,60179,Kegalle,533
7555,2022-11-05 06:23:29,60241,Hunumulla,546
7556,2022-11-05 06:23:36,60915,Peliyagoda,266
7557,2022-11-05 06:23:43,60210,Midland,293
7558,2022-11-05 06:23:52,60179,Kegalle,533
7559,2022-11-05 06:23:59,60241,Hunumulla,546
7560,2022-11-05 06:24:05,60915,Peliyagoda,266
7561,2022-11-05 06:24:12,60179,Kegalle,533
7562,2022-11-05 06:24:19,60241,Hunumulla,546
7563,2022-11-05 06:24:26,60915,Peliyagoda,266
7564,2022-11-05 06:24:32,60210,Midland,293
7565,2022-11-05 06:24:39,60179,Kegalle,533
7566,2022-11-05 06:24:46,60241,Hunumulla,546
7567,2022-11-05 06:24:52,60915,Peliyagoda,266
7568,2022-11-05 06:25:00,60179,Kegalle,533
7569,2022-11-05 06:25:06,60241,Hunumulla,546
7570,2022-11-05 06:25:13,60915,Peliyagoda,267
7571,2022-11-05 06:25:20,60210,Midland,293
7572,2022-11-05 06:25:27,60179,Kegalle,533
7573,2022-11-05 06:25:33,60241,Hunumulla,546
7574,2022-11-05 06:25:40,60915,Peliyagoda,267
7575,2022-11-05 06:25:47,60179,Kegalle,533
7576,2022-11-05 06:25:53,60241,Hunumulla,546
7577,2022-11-05 06:26:00,60915,Peliyagoda,267
7578,2022-11-05 06:26:08,60210,Midland,293
7579,2022-11-05 06:26:14,60179,Kegalle,533
7580,2022-11-05 06:26:21,60241,Hunumulla,546
7581,2022-11-05 06:26:28,60915,Peliyagoda,267
7582,2022-11-05 06:26:35,60179,Kegalle,533
7583,2022-11-05 06:26:42,60241,Hunumulla,546
7584,2022-11-05 06:26:49,60915,Peliyagoda,267
7585,2022-11-05 06:26:56,60210,Midland,293
7586,2022-11-05 06:27:03,60179,Kegalle,533
7587,2022-11-05 06:27:10,60241,Hunumulla,546
7588,2022-11-05 06:27:16,60915,Peliyagoda,267
7589,2022-11-05 06:27:23,60179,Kegalle,533
7590,2022-11-05 06:27:32,60241,Hunumulla,546
7591,2022-11-05 06:27:40,60915,Peliyagoda,267
7592,2022-11-05 06:27:46,59584,Pitipana,9457.14
7593,2022-11-05 06:27:54,60179,Kegalle,533
7594,2022-11-05 06:28:01,60915,Peliyagoda,268
7595,2022-11-05 06:28:08,59584,Pitipana,9457.14
7596,2022-11-05 06:28:15,60179,Kegalle,533
7597,2022-11-05 06:28:22,60241,Hunumulla,546
7598,2022-11-05 06:28:29,60915,Peliyagoda,268
7599,2022-11-05 06:28:36,60179,Kegalle,533
7600,2022-11-05 06:28:43,60241,Hunumulla,546
7601,2022-11-05 06:28:49,60915,Peliyagoda,268
7602,2022-11-05 06:28:56,60210,Midland,294
7603,2022-11-05 06:29:03,60179,Kegalle,533
7604,2022-11-05 06:29:11,60241,Hunumulla,546
7605,2022-11-05 06:29:18,60915,Peliyagoda,268
7606,2022-11-05 06:29:24,60179,Kegalle,533
7607,2022-11-05 06:29:31,60241,Hunumulla,546
7608,2022-11-05 06:29:38,60915,Peliyagoda,268
7609,2022-11-05 06:29:45,59584,Pitipana,9457.14
7610,2022-11-05 06:29:53,60179,Kegalle,533
7611,2022-11-05 06:30:00,60915,Peliyagoda,268
7612,2022-11-05 06:30:07,59584,Pitipana,9457.14
7613,2022-11-05 06:30:14,60179,Kegalle,533
7614,2022-11-05 06:30:20,60241,Hunumulla,546
7615,2022-11-05 06:30:27,60915,Peliyagoda,268
7616,2022-11-05 06:30:34,59584,Pitipana,9457.14
7617,2022-11-05 06:30:41,60179,Kegalle,533
7618,2022-11-05 06:30:48,60915,Peliyagoda,268
7619,2022-11-05 06:30:55,59584,Pitipana,9457.14
7620,2022-11-05 06:31:02,60210,Midland,293
7621,2022-11-05 06:31:09,60241,Hunumulla,546
7622,2022-11-05 06:31:16,60915,Peliyagoda,268
7623,2022-11-05 06:31:23,59584,Pitipana,9457.14
7624,2022-11-05 06:31:30,60179,Kegalle,533
7625,2022-11-05 06:31:37,60915,Peliyagoda,268
7626,2022-11-05 06:31:43,59584,Pitipana,9457.14
7627,2022-11-05 06:31:50,60210,Midland,294
7628,2022-11-05 06:31:57,60241,Hunumulla,546
7629,2022-11-05 06:32:04,60915,Peliyagoda,268
7630,2022-11-05 06:32:10,59584,Pitipana,9457.14
7631,2022-11-05 06:32:16,60179,Kegalle,533
7632,2022-11-05 06:32:23,60915,Peliyagoda,268
7633,2022-11-05 06:32:31,59584,Pitipana,9457.14
7634,2022-11-05 06:32:38,60210,Midland,293
7635,2022-11-05 06:32:46,60241,Hunumulla,546
7636,2022-11-05 06:32:55,60915,Peliyagoda,268
7637,2022-11-05 06:33:03,60210,Midland,294
7638,2022-11-05 06:33:10,60241,Hunumulla,546
7639,2022-11-05 06:33:17,60915,Peliyagoda,268
7640,2022-11-05 06:33:24,59584,Pitipana,9457.14
7641,2022-11-05 06:33:31,60179,Kegalle,533
7642,2022-11-05 06:33:38,60915,Peliyagoda,269
7643,2022-11-05 06:33:45,59584,Pitipana,9457.14
7644,2022-11-05 06:33:51,60210,Midland,294
7645,2022-11-05 06:33:58,60241,Hunumulla,546
7646,2022-11-05 06:34:05,59584,Pitipana,9457.14
7647,2022-11-05 06:34:11,60210,Midland,294
7648,2022-11-05 06:34:18,60179,Kegalle,533
7649,2022-11-05 06:34:25,60915,Peliyagoda,269
7650,2022-11-05 06:34:32,59584,Pitipana,9457.14
7651,2022-11-05 06:34:39,60210,Midland,294
7652,2022-11-05 06:34:46,60241,Hunumulla,546
7653,2022-11-05 06:34:53,59584,Pitipana,9457.14
7654,2022-11-05 06:35:01,60210,Midland,294
7655,2022-11-05 06:35:08,60179,Kegalle,533
7656,2022-11-05 06:35:15,60915,Peliyagoda,269
7657,2022-11-05 06:35:22,59584,Pitipana,9457.14
7658,2022-11-05 06:35:29,60179,Kegalle,533
7659,2022-11-05 06:35:36,60915,Peliyagoda,269
7660,2022-11-05 06:35:43,59584,Pitipana,9457.14
7661,2022-11-05 06:35:50,60210,Midland,294
7662,2022-11-05 06:35:57,60179,Kegalle,533
7663,2022-11-05 06:36:06,59584,Pitipana,9457.14
7664,2022-11-05 06:36:14,60210,Midland,293
7665,2022-11-05 06:36:21,60241,Hunumulla,546
7666,2022-11-05 06:36:30,59584,Pitipana,9457.14
7667,2022-11-05 06:36:36,60210,Midland,294
7668,2022-11-05 06:36:43,60179,Kegalle,533
7669,2022-11-05 06:36:50,60915,Peliyagoda,270
7670,2022-11-05 06:36:57,59584,Pitipana,9457.14
7671,2022-11-05 06:37:04,60210,Midland,294
7672,2022-11-05 06:37:12,60915,Peliyagoda,270
7673,2022-11-05 06:37:18,59584,Pitipana,9457.14
7674,2022-11-05 06:37:26,60210,Midland,294
7675,2022-11-05 06:37:33,60179,Kegalle,533
7676,2022-11-05 06:37:42,59584,Pitipana,9457.14
7677,2022-11-05 06:37:48,60210,Midland,294
7678,2022-11-05 06:37:55,60179,Kegalle,533
7679,2022-11-05 06:38:01,60915,Peliyagoda,270
7680,2022-11-05 06:38:08,59584,Pitipana,9457.14
7681,2022-11-05 06:38:15,60210,Midland,294
7682,2022-11-05 06:38:21,60241,Hunumulla,546
7683,2022-11-05 06:38:31,59584,Pitipana,9457.14
7684,2022-11-05 06:38:37,60210,Midland,294
7685,2022-11-05 06:38:44,60179,Kegalle,534
7686,2022-11-05 06:38:55,59584,Pitipana,9457.14
7687,2022-11-05 06:39:02,60210,Midland,293
7688,2022-11-05 06:39:09,60179,Kegalle,534
7689,2022-11-05 06:39:20,59584,Pitipana,9457.14
7690,2022-11-05 06:39:29,60210,Midland,294
7691,2022-11-05 06:39:36,60915,Peliyagoda,271
7692,2022-11-05 06:39:43,59584,Pitipana,9457.14
7693,2022-11-05 06:39:49,60210,Midland,294
7694,2022-11-05 06:39:56,60241,Hunumulla,546
7695,2022-11-05 06:40:08,59584,Pitipana,9457.14
7696,2022-11-05 06:40:14,60210,Midland,294
7697,2022-11-05 06:40:21,60241,Hunumulla,546
7698,2022-11-05 06:40:32,59584,Pitipana,9457.14
7699,2022-11-05 06:40:38,60210,Midland,294
7700,2022-11-05 06:40:44,60241,Hunumulla,546
7701,2022-11-05 06:40:56,59584,Pitipana,9457.14
7702,2022-11-05 06:41:03,60210,Midland,294
7703,2022-11-05 06:41:09,60241,Hunumulla,546
7704,2022-11-05 06:41:20,59584,Pitipana,9457.14
7705,2022-11-05 06:41:27,60210,Midland,294
7706,2022-11-05 06:41:34,60179,Kegalle,533
7707,2022-11-05 06:41:44,59584,Pitipana,9457.14
7708,2022-11-05 06:41:50,60210,Midland,294
7709,2022-11-05 06:41:57,60241,Hunumulla,546
7710,2022-11-05 06:42:09,59584,Pitipana,9457.14
7711,2022-11-05 06:42:15,60210,Midland,294
7712,2022-11-05 06:42:21,60241,Hunumulla,546
7713,2022-11-05 06:42:33,59584,Pitipana,9457.14
7714,2022-11-05 06:42:40,60210,Midland,294
7715,2022-11-05 06:42:48,60915,Peliyagoda,272
7716,2022-11-05 06:42:57,59584,Pitipana,9457.14
7717,2022-11-05 06:43:04,60241,Hunumulla,546
7718,2022-11-05 06:43:10,60915,Peliyagoda,272
7719,2022-11-05 06:43:21,59584,Pitipana,9457.14
7720,2022-11-05 06:43:28,60241,Hunumulla,546
7721,2022-11-05 06:43:34,60915,Peliyagoda,272
7722,2022-11-05 06:43:46,59584,Pitipana,9457.14
7723,2022-11-05 06:43:52,60241,Hunumulla,546
7724,2022-11-05 06:43:58,60210,Midland,294
7725,2022-11-05 06:44:09,59584,Pitipana,9457.14
7726,2022-11-05 06:44:16,60241,Hunumulla,546
7727,2022-11-05 06:44:22,60210,Midland,294
7728,2022-11-05 06:44:34,59584,Pitipana,9457.14
7729,2022-11-05 06:44:40,60241,Hunumulla,546
7730,2022-11-05 06:44:47,60179,Kegalle,534
7731,2022-11-05 06:44:59,59584,Pitipana,9457.14
7732,2022-11-05 06:45:05,60241,Hunumulla,546
7733,2022-11-05 06:45:12,60179,Kegalle,534
7734,2022-11-05 06:45:22,59584,Pitipana,9457.14
7735,2022-11-05 06:45:29,60241,Hunumulla,546
7736,2022-11-05 06:45:36,60210,Midland,294
7737,2022-11-05 06:45:46,59584,Pitipana,9457.14
7738,2022-11-05 06:45:53,60241,Hunumulla,546
7739,2022-11-05 06:46:00,60179,Kegalle,534
7740,2022-11-05 06:46:10,59584,Pitipana,9457.14
7741,2022-11-05 06:46:17,60241,Hunumulla,546
7742,2022-11-05 06:46:24,60210,Midland,294
7743,2022-11-05 06:46:34,59584,Pitipana,9457.14
7744,2022-11-05 06:46:40,60241,Hunumulla,546
7745,2022-11-05 06:46:47,60210,Midland,294
7746,2022-11-05 06:46:58,59584,Pitipana,9457.14
7747,2022-11-05 06:47:05,60241,Hunumulla,546
7748,2022-11-05 06:47:12,60210,Midland,294
7749,2022-11-05 06:47:23,59584,Pitipana,9457.14
7750,2022-11-05 06:47:30,60241,Hunumulla,546
7751,2022-11-05 06:47:36,60210,Midland,294
7752,2022-11-05 06:47:47,59584,Pitipana,9457.14
7753,2022-11-05 06:47:53,60241,Hunumulla,546
7754,2022-11-05 06:48:01,60179,Kegalle,534
7755,2022-11-05 06:48:11,59584,Pitipana,9457.14
7756,2022-11-05 06:48:17,60241,Hunumulla,546
7757,2022-11-05 06:48:25,60179,Kegalle,534
7758,2022-11-05 06:48:36,59584,Pitipana,9457.14
7759,2022-11-05 06:48:43,60241,Hunumulla,546
7760,2022-11-05 06:48:49,60915,Peliyagoda,274
7761,2022-11-05 06:48:59,59584,Pitipana,9457.14
7762,2022-11-05 06:49:06,60241,Hunumulla,546
7763,2022-11-05 06:49:13,60179,Kegalle,534
7764,2022-11-05 06:49:24,60241,Hunumulla,546
7765,2022-11-05 06:49:30,59584,Pitipana,10000
7766,2022-11-05 06:49:36,60179,Kegalle,534
7767,2022-11-05 06:49:48,60241,Hunumulla,546
7768,2022-11-05 06:49:55,59584,Pitipana,9457.14
7769,2022-11-05 06:50:01,60179,Kegalle,534
7770,2022-11-05 06:50:12,60241,Hunumulla,546
7771,2022-11-05 06:50:19,59584,Pitipana,9457.14
7772,2022-11-05 06:50:26,60179,Kegalle,534
7773,2022-11-05 06:50:36,60241,Hunumulla,546
7774,2022-11-05 06:50:43,59584,Pitipana,9457.14
7775,2022-11-05 06:50:51,60179,Kegalle,534
7776,2022-11-05 06:51:00,60241,Hunumulla,546
7777,2022-11-05 06:51:08,59584,Pitipana,9457.14
7778,2022-11-05 06:51:15,60210,Midland,294
7779,2022-11-05 06:51:24,60241,Hunumulla,546
7780,2022-11-05 06:51:31,59584,Pitipana,9457.14
7781,2022-11-05 06:51:38,60179,Kegalle,534
7782,2022-11-05 06:51:48,60241,Hunumulla,546
7783,2022-11-05 06:51:55,59584,Pitipana,9457.14
7784,2022-11-05 06:52:02,60179,Kegalle,534
7785,2022-11-05 06:52:12,60241,Hunumulla,546
7786,2022-11-05 06:52:18,59584,Pitipana,9457.14
7787,2022-11-05 06:52:25,60179,Kegalle,534
7788,2022-11-05 06:52:36,60241,Hunumulla,546
7789,2022-11-05 06:52:43,59584,Pitipana,9457.14
7790,2022-11-05 06:52:49,60179,Kegalle,534
7791,2022-11-05 06:53:00,60241,Hunumulla,546
7792,2022-11-05 06:53:07,59584,Pitipana,9457.14
7793,2022-11-05 06:53:14,60179,Kegalle,534
7794,2022-11-05 06:53:24,60241,Hunumulla,546
7795,2022-11-05 06:53:32,59584,Pitipana,10000
7796,2022-11-05 06:53:41,60179,Kegalle,534
7797,2022-11-05 06:53:48,60241,Hunumulla,546
7798,2022-11-05 06:53:56,59584,Pitipana,9457.14
7799,2022-11-05 06:54:02,60179,Kegalle,534
7800,2022-11-05 06:54:12,60241,Hunumulla,546
7801,2022-11-05 06:54:20,59584,Pitipana,9457.14
7802,2022-11-05 06:54:27,60179,Kegalle,534
7803,2022-11-05 06:54:36,60241,Hunumulla,546
7804,2022-11-05 06:54:43,59584,Pitipana,9457.14
7805,2022-11-05 06:54:50,60179,Kegalle,534
7806,2022-11-05 06:55:00,60241,Hunumulla,546
7807,2022-11-05 06:55:07,60915,Peliyagoda,276
7808,2022-11-05 06:55:14,60179,Kegalle,534
7809,2022-11-05 06:55:24,60241,Hunumulla,546
7810,2022-11-05 06:55:31,60915,Peliyagoda,276
7811,2022-11-05 06:55:37,60179,Kegalle,534
7812,2022-11-05 06:55:44,60210,Midland,294
7813,2022-11-05 06:55:51,60241,Hunumulla,546
7814,2022-11-05 06:55:57,60915,Peliyagoda,277
7815,2022-11-05 06:56:04,60210,Midland,294
7816,2022-11-05 06:56:11,60241,Hunumulla,546
7817,2022-11-05 06:56:18,60915,Peliyagoda,277
7818,2022-11-05 06:56:25,60179,Kegalle,533
7819,2022-11-05 06:56:32,60210,Midland,294
7820,2022-11-05 06:56:40,60241,Hunumulla,546
7821,2022-11-05 06:56:49,59584,Pitipana,10000
